profile,mode,target,trial,FCP_ms,LCP_ms,num_started,num_success,num_canceled,num_failed,num_pending,bytes_success_total,resources_json
tc_profile,prefail-nonprimary,Heavy,23,152.00,3740.00,1,1,0,0,0,0,"[{""requestId"":""A17B74273247B60EB1C822C9A6C4D6E3"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Heavy,24,180.00,21844.00,1,1,0,0,0,0,"[{""requestId"":""AC7EE80885F6D53156EAC945AACFE2AD"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Heavy,25,148.00,6224.00,1,1,0,0,0,0,"[{""requestId"":""BDA56501D194B38BAEE158FFD9DEDEAE"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Heavy,26,152.00,5268.00,1,1,0,0,0,0,"[{""requestId"":""1A309FE7CB6B32F93F075B4B9ECC40A1"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Heavy,27,148.00,4632.00,1,1,0,0,0,0,"[{""requestId"":""9F5A4C43FCE268B7EDEFA6903B9D6838"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Heavy,28,148.00,27200.00,1,1,0,0,0,0,"[{""requestId"":""9726037BAA5FFD7F18BB9E409AA727A4"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Heavy,29,160.00,3700.00,1,1,0,0,0,0,"[{""requestId"":""AC23253B614C772AA7C5E0212D578BFA"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Heavy,30,164.00,3656.00,1,1,0,0,0,0,"[{""requestId"":""DF2D4F9BDBEC45E8347BA415AD1EBB0F"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Heavy,31,148.00,3660.00,1,1,0,0,0,0,"[{""requestId"":""51DF36A4EC95C48391A565788079BC83"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Heavy,32,152.00,2220.00,1,1,0,0,0,0,"[{""requestId"":""A08EB434D47BEF864F683A6355EC2903"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Heavy,33,152.00,3656.00,1,1,0,0,0,0,"[{""requestId"":""68D62CF848D7300B9D9C8783B9765594"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Heavy,34,152.00,3688.00,1,1,0,0,0,0,"[{""requestId"":""634B2C791F9F926752AB1ED54F890C38"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Heavy,35,152.00,2584.00,1,1,0,0,0,0,"[{""requestId"":""48BA9AE1BDCCCA7582B533FF70843C68"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Heavy,36,148.00,4252.00,1,1,0,0,0,0,"[{""requestId"":""7D8E4133CEDE1CEE81C298213BAABE5B"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Heavy,37,148.00,20592.00,1,1,0,0,0,0,"[{""requestId"":""12D39E7E3CD3A9EDBDDEEEC107C71327"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Heavy,38,152.00,7468.00,1,1,0,0,0,0,"[{""requestId"":""04E9FC94014BD612458A95293F1A8E63"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Heavy,39,168.00,14096.00,1,1,0,0,0,0,"[{""requestId"":""0653C9091CFF5FEB5C57D622A8BD5409"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Heavy,40,148.00,4908.00,1,1,0,0,0,0,"[{""requestId"":""CFD2F6DBC12138EDBAF7280948EEE5B9"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Heavy,41,168.00,5144.00,1,1,0,0,0,0,"[{""requestId"":""4095ADC90140AB0049ACE9BBB2B358FB"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Heavy,42,148.00,4884.00,1,1,0,0,0,0,"[{""requestId"":""52D733BD76ED0E4F021F4F9F314DAB69"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Heavy,43,160.00,3720.00,1,1,0,0,0,0,"[{""requestId"":""FE0CC118F36642FA900B713BA69CD04C"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Heavy,44,160.00,3736.00,1,1,0,0,0,0,"[{""requestId"":""F8AC5D40FAA85D477F54C825478E945B"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Heavy,45,156.00,3692.00,1,1,0,0,0,0,"[{""requestId"":""CDD547873296C42D443E207D59F4B8D5"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Heavy,46,160.00,3704.00,1,1,0,0,0,0,"[{""requestId"":""4A2CB30F002F546F1BC05CF78298114D"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Heavy,47,168.00,4468.00,1,1,0,0,0,0,"[{""requestId"":""DD410691EA558E8E54197B38DACA2B40"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Heavy,48,500.00,5432.00,1,1,0,0,0,0,"[{""requestId"":""51752C150AF0964BFFB5B0C9624D0431"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Heavy,49,156.00,4772.00,1,1,0,0,0,0,"[{""requestId"":""6ADA6F1249E83C9E0635BF800E225573"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Heavy,50,304.00,4364.00,1,1,0,0,0,0,"[{""requestId"":""AE39106B97B7635BE104BB989CDC697E"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
