Condition,Page,Trial_No,LCP_ms,FCP_ms,Transfer_MB,Prerendered
Fast 4G,Light,20,128.00,0.00,0.01,false
Fast 4G,Light,21,108.00,0.00,0.01,false
Fast 4G,Light,22,92.00,0.00,0.01,false
Fast 4G,Light,23,128.00,0.00,0.01,false
Fast 4G,Light,24,100.00,0.00,0.01,false
Fast 4G,Light,25,132.00,0.00,0.01,false
Fast 4G,Light,26,220.00,0.00,0.01,false
Fast 4G,Light,27,128.00,0.00,0.01,false
Fast 4G,Light,28,108.00,0.00,0.01,false
Fast 4G,Light,29,108.00,0.00,0.01,false
Fast 4G,Light,30,100.00,0.00,0.01,false
Fast 4G,Medium,1,684.00,484.00,1.85,false
Fast 4G,Medium,2,176.00,108.00,1.85,false
Fast 4G,Medium,3,520.00,136.00,1.85,false
Fast 4G,Medium,4,12216.00,8400.00,1.85,false
Fast 4G,Medium,5,3188.00,2288.00,1.85,false
Fast 4G,Medium,6,408.00,124.00,1.85,false
Fast 4G,Medium,7,152.00,104.00,1.85,false
Fast 4G,Medium,8,208.00,124.00,1.85,false
Fast 4G,Medium,9,316.00,116.00,1.85,false
Fast 4G,Medium,10,456.00,108.00,1.85,false
Fast 4G,Medium,11,1036.00,172.00,1.85,false
Fast 4G,Medium,12,420.00,156.00,1.85,false
Fast 4G,Medium,13,180.00,132.00,1.85,false
Fast 4G,Medium,14,232.00,132.00,1.85,false
Fast 4G,Medium,15,1644.00,1628.00,1.85,false
Fast 4G,Medium,16,612.00,128.00,1.85,false
Fast 4G,Medium,17,212.00,112.00,1.85,false
Fast 4G,Medium,18,156.00,124.00,1.85,false
Fast 4G,Medium,19,852.00,368.00,1.85,false
Fast 4G,Medium,20,380.00,128.00,1.85,false
Fast 4G,Medium,21,288.00,104.00,1.85,false
Fast 4G,Medium,22,144.00,108.00,1.85,false
Fast 4G,Medium,23,448.00,112.00,1.85,false
Fast 4G,Medium,24,200.00,100.00,1.85,false
Fast 4G,Medium,25,168.00,104.00,1.85,false
Fast 4G,Medium,26,608.00,124.00,1.85,false
Fast 4G,Medium,27,196.00,112.00,1.85,false
Fast 4G,Medium,28,280.00,180.00,1.85,false
Fast 4G,Medium,29,284.00,120.00,1.85,false
Fast 4G,Medium,30,168.00,100.00,1.85,false
Fast 4G,Heavy,1,3328.00,496.00,12.02,false
Fast 4G,Heavy,2,2912.00,96.00,12.02,false
Fast 4G,Heavy,3,1388.00,88.00,12.02,false
Fast 4G,Heavy,4,1284.00,100.00,12.02,false
Fast 4G,Heavy,5,1468.00,104.00,12.02,false
Fast 4G,Heavy,6,1380.00,96.00,12.02,false
Fast 4G,Heavy,7,1596.00,96.00,12.02,false
Fast 4G,Heavy,8,1700.00,168.00,12.02,false
Fast 4G,Heavy,9,1160.00,92.00,12.02,false
Fast 4G,Heavy,10,2744.00,160.00,12.02,false
Fast 4G,Heavy,11,1356.00,120.00,12.02,false
Fast 4G,Heavy,12,2236.00,104.00,12.02,false
Fast 4G,Heavy,13,1564.00,112.00,12.02,false
Fast 4G,Heavy,14,1560.00,96.00,12.02,false
Fast 4G,Heavy,15,1792.00,108.00,12.02,false
Fast 4G,Heavy,16,1588.00,104.00,12.02,false
Fast 4G,Heavy,17,2068.00,116.00,12.02,false
Fast 4G,Heavy,18,2328.00,228.00,12.02,false
Fast 4G,Heavy,19,3956.00,120.00,12.02,false
Fast 4G,Heavy,20,1220.00,104.00,12.02,false
Fast 4G,Heavy,21,4280.00,96.00,12.02,false
Fast 4G,Heavy,22,1640.00,108.00,12.02,false
Fast 4G,Heavy,23,1920.00,100.00,12.02,false
Fast 4G,Heavy,24,1252.00,100.00,12.02,false
Fast 4G,Heavy,25,1556.00,104.00,12.02,false
Fast 4G,Heavy,26,1436.00,104.00,12.02,false
Fast 4G,Heavy,27,1364.00,112.00,12.02,false
Fast 4G,Heavy,28,3420.00,140.00,12.02,false
Fast 4G,Heavy,29,1328.00,108.00,12.02,false
Fast 4G,Heavy,30,2732.00,100.00,12.02,false
Regular 4G,Light,1,500.00,0.00,0.01,false
Regular 4G,Light,2,124.00,0.00,0.01,false
Regular 4G,Light,3,132.00,0.00,0.01,false
Regular 4G,Light,4,108.00,0.00,0.01,false
Regular 4G,Light,5,128.00,0.00,0.01,false
Regular 4G,Light,6,112.00,0.00,0.01,false
Regular 4G,Light,7,140.00,0.00,0.01,false
Regular 4G,Light,8,296.00,0.00,0.01,false
Regular 4G,Light,9,120.00,0.00,0.01,false
Regular 4G,Light,10,124.00,0.00,0.01,false
Regular 4G,Light,11,148.00,0.00,0.01,false
Regular 4G,Light,12,116.00,0.00,0.01,false
Regular 4G,Light,13,132.00,0.00,0.01,false
Regular 4G,Light,14,124.00,0.00,0.01,false
Regular 4G,Light,15,120.00,0.00,0.01,false
Regular 4G,Light,16,96.00,0.00,0.01,false
Regular 4G,Light,17,128.00,0.00,0.01,false
Regular 4G,Light,18,132.00,0.00,0.01,false
Regular 4G,Light,19,132.00,0.00,0.01,false
Regular 4G,Light,20,120.00,0.00,0.01,false
Regular 4G,Light,21,120.00,0.00,0.01,false
Regular 4G,Light,22,120.00,0.00,0.01,false
Regular 4G,Light,23,116.00,0.00,0.01,false
Regular 4G,Light,24,168.00,0.00,0.01,false
Regular 4G,Light,25,116.00,0.00,0.01,false
Regular 4G,Light,26,132.00,0.00,0.01,false
Regular 4G,Light,27,124.00,0.00,0.01,false
Regular 4G,Light,28,132.00,0.00,0.01,false
Regular 4G,Light,29,120.00,0.00,0.01,false
Regular 4G,Light,30,112.00,0.00,0.01,false
Regular 4G,Medium,1,928.00,492.00,1.85,false
Regular 4G,Medium,2,360.00,128.00,1.85,false
Regular 4G,Medium,3,232.00,132.00,1.85,false
Regular 4G,Medium,4,212.00,128.00,1.85,false
Regular 4G,Medium,5,272.00,120.00,1.85,false
Regular 4G,Medium,6,236.00,136.00,1.85,false
Regular 4G,Medium,7,364.00,132.00,1.85,false
Regular 4G,Medium,8,208.00,140.00,1.85,false
Regular 4G,Medium,9,516.00,132.00,1.85,false
Regular 4G,Medium,10,332.00,112.00,1.85,false
Regular 4G,Medium,11,288.00,104.00,1.85,false
Regular 4G,Medium,12,368.00,132.00,1.85,false
Regular 4G,Medium,13,280.00,112.00,1.85,false
Regular 4G,Medium,14,324.00,124.00,1.85,false
Regular 4G,Medium,15,308.00,124.00,1.85,false
Regular 4G,Medium,16,260.00,112.00,1.85,false
Regular 4G,Medium,17,276.00,124.00,1.85,false
Regular 4G,Medium,18,376.00,124.00,1.85,false
Regular 4G,Medium,19,348.00,116.00,1.85,false
Regular 4G,Medium,20,284.00,136.00,1.85,false
Regular 4G,Medium,21,416.00,116.00,1.85,false
Regular 4G,Medium,22,336.00,120.00,1.85,false
Regular 4G,Medium,23,296.00,128.00,1.85,false
Regular 4G,Medium,24,428.00,112.00,1.85,false
Regular 4G,Medium,25,340.00,124.00,1.85,false
Regular 4G,Medium,26,356.00,140.00,1.85,false
Regular 4G,Medium,27,416.00,132.00,1.85,false
Regular 4G,Medium,28,328.00,112.00,1.85,false
Regular 4G,Medium,29,240.00,108.00,1.85,false
Regular 4G,Medium,30,1064.00,532.00,1.85,false
Regular 4G,Heavy,1,3700.00,516.00,12.02,false
Regular 4G,Heavy,2,3432.00,132.00,12.02,false
Regular 4G,Heavy,3,2848.00,132.00,12.02,false
Regular 4G,Heavy,4,3124.00,108.00,12.02,false
Regular 4G,Heavy,5,2936.00,104.00,12.02,false
Regular 4G,Heavy,6,3148.00,112.00,12.02,false
Regular 4G,Heavy,7,3252.00,136.00,12.02,false
Regular 4G,Heavy,8,3096.00,116.00,12.02,false
Regular 4G,Heavy,9,3272.00,124.00,12.02,false
Regular 4G,Heavy,10,3240.00,120.00,12.02,false
Regular 4G,Heavy,11,3236.00,104.00,12.02,false
Regular 4G,Heavy,12,3076.00,128.00,12.02,false
Regular 4G,Heavy,13,3004.00,104.00,12.02,false
Regular 4G,Heavy,14,3128.00,92.00,12.02,false
Regular 4G,Heavy,15,3324.00,124.00,12.02,false
Regular 4G,Heavy,16,2716.00,132.00,12.02,false
Regular 4G,Heavy,17,3232.00,132.00,12.02,false
Regular 4G,Heavy,18,2900.00,116.00,12.02,false
Regular 4G,Heavy,19,3236.00,136.00,12.02,false
Regular 4G,Heavy,20,3012.00,112.00,12.02,false
Regular 4G,Heavy,21,3396.00,144.00,12.02,false
Regular 4G,Heavy,22,3156.00,124.00,12.02,false
Regular 4G,Heavy,23,2896.00,128.00,12.02,false
Regular 4G,Heavy,24,2596.00,96.00,12.02,false
Regular 4G,Heavy,25,3436.00,104.00,12.02,false
Regular 4G,Heavy,26,3160.00,176.00,12.02,false
Regular 4G,Heavy,27,2980.00,116.00,12.02,false
Regular 4G,Heavy,28,3084.00,116.00,12.02,false
Regular 4G,Heavy,29,3392.00,108.00,12.02,false
Regular 4G,Heavy,30,3080.00,112.00,12.02,false
Fast 3G,Light,1,528.00,0.00,0.01,false
Fast 3G,Light,2,176.00,0.00,0.01,false
Fast 3G,Light,3,192.00,0.00,0.01,false
Fast 3G,Light,4,172.00,0.00,0.01,false
Fast 3G,Light,5,168.00,0.00,0.01,false
Fast 3G,Light,6,176.00,0.00,0.01,false
Fast 3G,Light,7,176.00,0.00,0.01,false
Fast 3G,Light,8,160.00,0.00,0.01,false
Fast 3G,Light,9,172.00,0.00,0.01,false
Fast 3G,Light,10,168.00,0.00,0.01,false
Fast 3G,Light,11,172.00,0.00,0.01,false
Fast 3G,Light,12,172.00,0.00,0.01,false
Fast 3G,Light,13,188.00,0.00,0.01,false
