profile,mode,target,trial,FCP_ms,LCP_ms,num_started,num_success,num_canceled,num_failed,num_pending,bytes_success_total,resources_json
tc_profile,prefail-nonprimary,Light,1,0.00,780.00,1,1,0,0,0,0,"[{""requestId"":""AD2041A8077EEAE481D3FCE022B7C0FA"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,2,0.00,204.00,1,1,0,0,0,0,"[{""requestId"":""D975971A6D9F3B7C689FF77E50D48713"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,3,0.00,236.00,1,1,0,0,0,0,"[{""requestId"":""68C4F0FCD234992E6A5541332A53EA45"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,4,0.00,248.00,1,1,0,0,0,0,"[{""requestId"":""F39F991B18437B3CF93E65E691B2230F"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,5,132.00,132.00,1,1,0,0,0,0,"[{""requestId"":""A0373858BA75AD87527DBC03DE8003DD"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,6,0.00,220.00,1,1,0,0,0,0,"[{""requestId"":""B69942A9A5F415B574D220D91D347E0F"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,7,0.00,224.00,1,1,0,0,0,0,"[{""requestId"":""021FB1307189ECC7E65D7680C5A7E0AE"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,8,0.00,264.00,1,1,0,0,0,0,"[{""requestId"":""B30945BFCDD10EBEAD6083F5F167B9E6"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,9,0.00,236.00,1,1,0,0,0,0,"[{""requestId"":""22E313A7FEBBEB79AB85C1B9DB0BAEB2"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,10,0.00,232.00,1,1,0,0,0,0,"[{""requestId"":""B083CAFFD5E63A3208D01E6400357865"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,11,0.00,248.00,1,1,0,0,0,0,"[{""requestId"":""68CDC9D69D5F0196F21E7A59C78F0E00"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,12,0.00,264.00,1,1,0,0,0,0,"[{""requestId"":""5C5F73B1673B7ED952613DD9A9ED665C"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,13,0.00,244.00,1,1,0,0,0,0,"[{""requestId"":""0169E579D53E93579726022C9644DA6E"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,14,0.00,244.00,1,1,0,0,0,0,"[{""requestId"":""CD08D76D22A31C0F6424899FCAC8B894"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,15,0.00,236.00,1,1,0,0,0,0,"[{""requestId"":""A297DD45ACB8437ED6368FC9997845FF"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,16,0.00,248.00,1,1,0,0,0,0,"[{""requestId"":""D5AC2A13D86BEC09E56512AE7F1C88C6"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,17,0.00,256.00,1,1,0,0,0,0,"[{""requestId"":""AC8B6DD7C296D3FF1D59F5D07B84E56D"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,18,116.00,116.00,1,1,0,0,0,0,"[{""requestId"":""38FC3E67319AB113FB83A3AB5EAD262E"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,19,0.00,208.00,1,1,0,0,0,0,"[{""requestId"":""B32C915D40B073629AB4BC62C14D1EFD"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,20,0.00,208.00,1,1,0,0,0,0,"[{""requestId"":""82728B4AF30DCE5D7585716E0936A6FD"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,21,0.00,240.00,1,1,0,0,0,0,"[{""requestId"":""803FE5409D159D005F999EDF37135021"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,22,0.00,228.00,1,1,0,0,0,0,"[{""requestId"":""C5B2A38FD1C7C0D043D4925AEDFBF4F8"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,23,0.00,188.00,1,1,0,0,0,0,"[{""requestId"":""6634A7E38A9F3E89823D53FFFE3022EB"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,24,0.00,204.00,1,1,0,0,0,0,"[{""requestId"":""5BDBEB5EC1138379D4B2864968BC1A28"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,25,0.00,204.00,1,1,0,0,0,0,"[{""requestId"":""29A01568FADF029C641BCFE307F89E29"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,26,0.00,244.00,1,1,0,0,0,0,"[{""requestId"":""FF43939D948461E0641A4524E30E2322"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,27,0.00,208.00,1,1,0,0,0,0,"[{""requestId"":""D9BDD711C5FF6244FAA6D07294CBA436"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,28,0.00,216.00,1,1,0,0,0,0,"[{""requestId"":""05AC07D76E9A8C4873E69679337E355B"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,29,0.00,244.00,1,1,0,0,0,0,"[{""requestId"":""F32153EAC2C1B9FB096341C68062ECA9"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,30,0.00,224.00,1,1,0,0,0,0,"[{""requestId"":""AEA0F634D30D8B37C713DAF82D1B0038"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,31,0.00,340.00,1,1,0,0,0,0,"[{""requestId"":""1AE1CBCEF05878F2968C44F614E7281E"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,32,0.00,264.00,1,1,0,0,0,0,"[{""requestId"":""F04792650B4C124F7DCA77FA7BFF696A"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
tc_profile,prefail-nonprimary,Light,33,0.00,212.00,1,1,0,0,0,0,"[{""requestId"":""09E7C14E3572439C46B907ECBEEF2437"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""encodedDataLength"":0,""errorText"":null}]"
