Condition,Page,Trial_No,LCP_ms,FCP_ms,Transfer_MB,Prerendered
tc_profile,Light,1,420.00,0.00,0.01,false
tc_profile,Light,2,228.00,0.00,0.01,false
tc_profile,Light,3,240.00,0.00,0.01,false
tc_profile,Light,4,236.00,0.00,0.01,false
tc_profile,Light,5,224.00,0.00,0.01,false
tc_profile,Light,6,236.00,0.00,0.01,false
tc_profile,Light,7,248.00,0.00,0.01,false
tc_profile,Light,8,240.00,0.00,0.01,false
tc_profile,Light,9,240.00,0.00,0.01,false
tc_profile,Light,10,224.00,0.00,0.01,false
tc_profile,Light,11,240.00,0.00,0.01,false
tc_profile,Light,12,236.00,0.00,0.01,false
tc_profile,Light,13,240.00,0.00,0.01,false
tc_profile,Light,14,228.00,0.00,0.01,false
tc_profile,Light,15,248.00,0.00,0.01,false
tc_profile,Light,16,252.00,0.00,0.01,false
tc_profile,Light,17,260.00,0.00,0.01,false
tc_profile,Light,18,236.00,0.00,0.01,false
tc_profile,Light,19,240.00,0.00,0.01,false
tc_profile,Light,20,248.00,0.00,0.01,false
tc_profile,Light,21,232.00,0.00,0.01,false
tc_profile,Light,22,224.00,0.00,0.01,false
tc_profile,Light,23,240.00,0.00,0.01,false
tc_profile,Light,24,224.00,0.00,0.01,false
tc_profile,Light,25,256.00,0.00,0.01,false
tc_profile,Light,26,220.00,0.00,0.01,false
tc_profile,Light,27,260.00,0.00,0.01,false
tc_profile,Light,28,232.00,0.00,0.01,false
tc_profile,Light,29,236.00,0.00,0.01,false
tc_profile,Light,30,244.00,0.00,0.01,false
tc_profile,Light,31,244.00,0.00,0.01,false
tc_profile,Light,32,228.00,0.00,0.01,false
tc_profile,Light,33,236.00,0.00,0.01,false
tc_profile,Light,34,240.00,0.00,0.01,false
tc_profile,Light,35,252.00,0.00,0.01,false
tc_profile,Light,36,244.00,0.00,0.01,false
tc_profile,Light,37,224.00,0.00,0.01,false
tc_profile,Light,38,236.00,0.00,0.01,false
tc_profile,Light,39,228.00,0.00,0.01,false
tc_profile,Light,40,268.00,0.00,0.01,false
tc_profile,Light,41,240.00,0.00,0.01,false
tc_profile,Light,42,244.00,0.00,0.01,false
tc_profile,Light,43,240.00,0.00,0.01,false
tc_profile,Light,44,244.00,0.00,0.01,false
tc_profile,Light,45,232.00,0.00,0.01,false
tc_profile,Light,46,248.00,0.00,0.01,false
tc_profile,Light,47,244.00,0.00,0.01,false
tc_profile,Light,48,240.00,0.00,0.01,false
tc_profile,Light,49,240.00,0.00,0.01,false
tc_profile,Light,50,240.00,0.00,0.01,false
tc_profile,Light,51,260.00,0.00,0.01,false
tc_profile,Light,52,232.00,0.00,0.01,false
tc_profile,Light,53,204.00,204.00,0.01,false
tc_profile,Light,54,216.00,0.00,0.01,false
tc_profile,Light,55,244.00,0.00,0.01,false
tc_profile,Light,56,228.00,0.00,0.01,false
tc_profile,Light,57,220.00,0.00,0.01,false
tc_profile,Light,58,240.00,0.00,0.01,false
tc_profile,Light,59,240.00,0.00,0.01,false
tc_profile,Light,60,252.00,0.00,0.01,false
tc_profile,Light,61,260.00,0.00,0.01,false
tc_profile,Light,62,300.00,0.00,0.01,false
tc_profile,Light,63,328.00,0.00,0.01,false
tc_profile,Light,64,276.00,0.00,0.01,false
tc_profile,Light,65,252.00,0.00,0.01,false
tc_profile,Light,66,308.00,0.00,0.01,false
tc_profile,Light,67,256.00,0.00,0.01,false
tc_profile,Light,68,260.00,0.00,0.01,false
tc_profile,Light,69,272.00,0.00,0.01,false
tc_profile,Light,70,220.00,0.00,0.01,false
tc_profile,Light,71,248.00,0.00,0.01,false
tc_profile,Light,72,276.00,0.00,0.01,false
tc_profile,Light,73,268.00,0.00,0.01,false
tc_profile,Light,74,224.00,0.00,0.01,false
tc_profile,Light,75,236.00,0.00,0.01,false
tc_profile,Light,76,240.00,0.00,0.01,false
tc_profile,Light,77,288.00,0.00,0.01,false
tc_profile,Light,78,260.00,0.00,0.01,false
tc_profile,Light,79,244.00,0.00,0.01,false
tc_profile,Light,80,260.00,0.00,0.01,false
tc_profile,Light,81,272.00,0.00,0.01,false
tc_profile,Light,82,252.00,0.00,0.01,false
tc_profile,Light,83,244.00,0.00,0.01,false
tc_profile,Light,84,268.00,0.00,0.01,false
tc_profile,Light,85,240.00,0.00,0.01,false
tc_profile,Light,86,232.00,0.00,0.01,false
tc_profile,Light,87,244.00,0.00,0.01,false
tc_profile,Light,88,264.00,0.00,0.01,false
tc_profile,Light,89,252.00,0.00,0.01,false
tc_profile,Light,90,252.00,0.00,0.01,false
tc_profile,Light,91,248.00,0.00,0.01,false
tc_profile,Light,92,240.00,0.00,0.01,false
tc_profile,Light,93,272.00,0.00,0.01,false
tc_profile,Light,94,248.00,0.00,0.01,false
tc_profile,Light,95,260.00,0.00,0.01,false
tc_profile,Light,96,256.00,0.00,0.01,false
tc_profile,Light,97,252.00,0.00,0.01,false
tc_profile,Light,98,240.00,0.00,0.01,false
tc_profile,Light,99,228.00,0.00,0.01,false
tc_profile,Light,100,244.00,0.00,0.01,false
tc_profile,Medium,1,6840.00,888.00,1.85,false
tc_profile,Medium,2,1376.00,168.00,1.85,false
tc_profile,Medium,3,2444.00,300.00,1.85,false
tc_profile,Medium,4,3016.00,200.00,1.85,false
tc_profile,Medium,5,5836.00,184.00,1.85,false
tc_profile,Medium,6,4436.00,172.00,1.85,false
tc_profile,Medium,7,6464.00,196.00,1.85,false
tc_profile,Medium,8,3108.00,164.00,1.85,false
tc_profile,Medium,9,4568.00,188.00,1.85,false
tc_profile,Medium,10,1404.00,188.00,1.85,false
tc_profile,Medium,11,1388.00,308.00,1.85,false
tc_profile,Medium,12,1452.00,200.00,1.85,false
tc_profile,Medium,13,5172.00,224.00,1.85,false
tc_profile,Medium,14,1432.00,184.00,1.85,false
tc_profile,Medium,15,1384.00,176.00,1.85,false
tc_profile,Medium,16,1436.00,232.00,1.85,false
tc_profile,Medium,17,2624.00,336.00,1.85,false
tc_profile,Medium,18,3072.00,172.00,1.85,false
tc_profile,Medium,19,5348.00,196.00,1.85,false
tc_profile,Medium,20,3544.00,172.00,1.85,false
tc_profile,Medium,21,6256.00,172.00,1.85,false
