Condition,Page,Trial_No,LCP_ms,FCP_ms,Transfer_MB,Prerendered
tc_profile,Light,49,168.00,168.00,0.01,false
tc_profile,Light,50,204.00,204.00,0.01,false
tc_profile,Light,51,236.00,0.00,0.01,false
tc_profile,Light,52,228.00,0.00,0.01,false
tc_profile,Light,53,252.00,0.00,0.01,false
tc_profile,Light,54,240.00,0.00,0.01,false
tc_profile,Light,55,252.00,0.00,0.01,false
tc_profile,Light,56,168.00,168.00,0.01,false
tc_profile,Light,57,264.00,0.00,0.01,false
tc_profile,Light,58,248.00,0.00,0.01,false
tc_profile,Light,59,240.00,0.00,0.01,false
tc_profile,Light,60,248.00,0.00,0.01,false
tc_profile,Light,61,244.00,0.00,0.01,false
tc_profile,Light,62,264.00,0.00,0.01,false
tc_profile,Light,63,300.00,0.00,0.01,false
tc_profile,Light,64,260.00,0.00,0.01,false
tc_profile,Light,65,272.00,0.00,0.01,false
tc_profile,Light,66,240.00,0.00,0.01,false
tc_profile,Light,67,200.00,200.00,0.01,false
tc_profile,Light,68,200.00,200.00,0.01,false
tc_profile,Light,69,196.00,196.00,0.01,false
tc_profile,Light,70,280.00,0.00,0.01,false
tc_profile,Light,71,180.00,180.00,0.01,false
tc_profile,Light,72,236.00,0.00,0.01,false
tc_profile,Light,73,240.00,0.00,0.01,false
tc_profile,Light,74,240.00,0.00,0.01,false
tc_profile,Light,75,228.00,0.00,0.01,false
tc_profile,Light,76,228.00,0.00,0.01,false
tc_profile,Light,77,224.00,0.00,0.01,false
tc_profile,Light,78,232.00,0.00,0.01,false
tc_profile,Light,79,224.00,0.00,0.01,false
tc_profile,Light,80,232.00,0.00,0.01,false
tc_profile,Light,81,160.00,160.00,0.01,false
tc_profile,Light,82,232.00,0.00,0.01,false
tc_profile,Light,83,188.00,188.00,0.01,false
tc_profile,Light,84,232.00,0.00,0.01,false
tc_profile,Light,85,228.00,0.00,0.01,false
tc_profile,Light,86,180.00,180.00,0.01,false
tc_profile,Light,87,172.00,172.00,0.01,false
tc_profile,Light,88,176.00,176.00,0.01,false
tc_profile,Light,89,180.00,180.00,0.01,false
tc_profile,Light,90,232.00,0.00,0.01,false
tc_profile,Light,91,224.00,0.00,0.01,false
tc_profile,Light,92,240.00,0.00,0.01,false
tc_profile,Light,93,244.00,0.00,0.01,false
tc_profile,Light,94,240.00,0.00,0.01,false
tc_profile,Light,95,224.00,0.00,0.01,false
tc_profile,Light,96,172.00,172.00,0.01,false
tc_profile,Light,97,236.00,0.00,0.01,false
tc_profile,Light,98,176.00,176.00,0.01,false
tc_profile,Light,99,172.00,172.00,0.01,false
tc_profile,Light,100,228.00,0.00,0.01,false
tc_profile,Medium,1,932.00,372.00,1.85,false
tc_profile,Medium,2,428.00,176.00,1.85,false
tc_profile,Medium,3,468.00,160.00,1.85,false
tc_profile,Medium,4,412.00,164.00,1.85,false
tc_profile,Medium,5,440.00,184.00,1.85,false
tc_profile,Medium,6,400.00,352.00,1.85,false
tc_profile,Medium,7,444.00,376.00,1.85,false
tc_profile,Medium,8,408.00,168.00,1.85,false
tc_profile,Medium,9,400.00,164.00,1.85,false
tc_profile,Medium,10,400.00,164.00,1.85,false
tc_profile,Medium,11,404.00,404.00,1.85,false
tc_profile,Medium,12,404.00,164.00,1.85,false
tc_profile,Medium,13,400.00,168.00,1.85,false
tc_profile,Medium,14,512.00,164.00,1.85,false
tc_profile,Medium,15,432.00,432.00,1.85,false
tc_profile,Medium,16,404.00,236.00,1.85,false
